X,Y,Z,val
309473.598,6854478.993,680.6,200
309473.598,6853478.993,758.793,200
309473.598,6852478.993,911.006,200
309473.598,6851478.993,1035.19,200
309473.598,6850478.993,873.919,200
309473.598,6849478.993,706.06,200
309473.598,6848478.993,599.047,200
309473.598,6847478.993,525.88,200
309473.598,6846478.993,493.261,200
309473.598,6845478.993,510.87,200
310473.598,6881478.993,700.266,200
310473.598,6880478.993,683.536,200
310473.598,6879478.993,680.445,200
310473.598,6878478.993,702.121,200
310473.598,6877478.993,673.735,200
310473.598,6876478.993,697.4,200
310473.598,6875478.993,691.988,200
310473.598,6874478.993,774.552,200
310473.598,6873478.993,765.605,200
310473.598,6872478.993,757.529,200
310473.598,6871478.993,826.204,200
310473.598,6870478.993,823.572,200
310473.598,6869478.993,918.604,200
310473.598,6868478.993,1103.639,200
310473.598,6867478.993,1092.698,200
310473.598,6866478.993,976.757,200
310473.598,6865478.993,865.291,200
310473.598,6864478.993,797.364,200
310473.598,6863478.993,770.288,200
310473.598,6862478.993,691.792,200
310473.598,6861478.993,712.268,200
310473.598,6860478.993,765.6,200
310473.598,6859478.993,866.505,200
310473.598,6858478.993,679.516,200
310473.598,6857478.993,683.754,200
310473.598,6856478.993,662.249,200
310473.598,6855478.993,663.952,200
310473.598,6854478.993,692.902,200
310473.598,6853478.993,794.107,200
310473.598,6852478.993,930.916,200
310473.598,6851478.993,860.75,200
310473.598,6850478.993,897.093,200
310473.598,6849478.993,803.153,200
310473.598,6848478.993,568.626,200
310473.598,6847478.993,532.435,200
310473.598,6846478.993,508.988,200
310473.598,6845478.993,517.394,200
311473.598,6881478.993,545.729,200
311473.598,6880478.993,615.703,200
311473.598,6879478.993,584.431,200
311473.598,6878478.993,596.324,200
311473.598,6877478.993,620.87,200
311473.598,6876478.993,716.032,200
311473.598,6875478.993,641.243,200
311473.598,6874478.993,711.772,200
311473.598,6873478.993,675.675,200
311473.598,6872478.993,708.584,200
311473.598,6871478.993,735.72,200
311473.598,6870478.993,863.273,200
311473.598,6869478.993,1016.586,200
311473.598,6868478.993,1076.854,200
311473.598,6867478.993,933.745,200
311473.598,6866478.993,980.299,200
311473.598,6865478.993,980.868,200
311473.598,6864478.993,742.036,200
311473.598,6863478.993,704.445,200
311473.598,6862478.993,688.089,200
311473.598,6861478.993,711.324,200
311473.598,6860478.993,756.856,200
311473.598,6859478.993,812.256,200
311473.598,6858478.993,699.038,200
311473.598,6857478.993,721.261,200
311473.598,6856478.993,718.66,200
311473.598,6855478.993,708.307,200
311473.598,6854478.993,810.902,200
311473.598,6853478.993,975.183,200
311473.598,6852478.993,814.776,200
311473.598,6851478.993,925.108,200
311473.598,6850478.993,1039.64,200
311473.598,6849478.993,728.044,200
311473.598,6848478.993,583.292,200
311473.598,6847478.993,613.088,200
311473.598,6846478.993,526.565,200
311473.598,6845478.993,523.204,200
312473.598,6881478.993,535.654,200
312473.598,6880478.993,549.575,200
312473.598,6879478.993,618.648,200
312473.598,6878478.993,650.444,200
312473.598,6877478.993,658.204,200
312473.598,6876478.993,641.023,200
312473.598,6875478.993,609.492,200
312473.598,6874478.993,632.437,200
312473.598,6873478.993,710.386,200
312473.598,6872478.993,793.746,200
312473.598,6871478.993,815.758,200
312473.598,6870478.993,808.764,200
312473.598,6869478.993,947.311,200
312473.598,6868478.993,965.409,200
312473.598,6867478.993,899.899,200
312473.598,6866478.993,792.453,200
312473.598,6865478.993,812.27,200
312473.598,6864478.993,729.797,200
312473.598,6863478.993,709.218,200
312473.598,6862478.993,784.379,200
312473.598,6861478.993,816.05,200
312473.598,6860478.993,811.807,200
312473.598,6859478.993,1110.363,200
312473.598,6858478.993,936.948,200
312473.598,6857478.993,686.257,200
312473.598,6856478.993,868.383,200
312473.598,6855478.993,748.976,200
312473.598,6854478.993,784.766,200
312473.598,6853478.993,763.93,200
312473.598,6852478.993,879.395,200
312473.598,6851478.993,900.404,200
312473.598,6850478.993,985.652,200
312473.598,6849478.993,805.613,200
312473.598,6848478.993,630.611,200
312473.598,6847478.993,595.736,200
312473.598,6846478.993,563.719,200
312473.598,6845478.993,564.814,200
313473.598,6881478.993,737.2,200
313473.598,6880478.993,677.454,200
313473.598,6879478.993,654.921,200
313473.598,6878478.993,656.796,200
313473.598,6877478.993,608.718,200
313473.598,6876478.993,596.419,200
313473.598,6875478.993,689.185,200
313473.598,6874478.993,751.324,200
313473.598,6873478.993,778.515,200
313473.598,6872478.993,730.64,200
313473.598,6871478.993,961.312,200
313473.598,6870478.993,936.57,200
313473.598,6869478.993,922.911,200
313473.598,6868478.993,1283.969,200
313473.598,6867478.993,1205.626,200
313473.598,6866478.993,856.582,200
313473.598,6865478.993,769.115,200
313473.598,6864478.993,735.941,200
313473.598,6863478.993,751.825,200
313473.598,6862478.993,814.254,200
313473.598,6861478.993,818.099,200
313473.598,6860478.993,808.179,200
313473.598,6859478.993,798.537,200
313473.598,6858478.993,760.096,200
313473.598,6857478.993,707.23,200
313473.598,6856478.993,723.188,200
313473.598,6855478.993,760.199,200
313473.598,6854478.993,761.401,200
313473.598,6853478.993,837.819,200
313473.598,6852478.993,990.135,200
313473.598,6851478.993,1096.169,200
313473.598,6850478.993,1029.79,200
313473.598,6849478.993,759.372,200
313473.598,6848478.993,741.36,200
313473.598,6847478.993,721.365,200
313473.598,6846478.993,677.962,200
313473.598,6845478.993,839.025,200
314473.598,6881478.993,865.086,200
314473.598,6880478.993,742.379,200
314473.598,6879478.993,763.819,200
314473.598,6878478.993,543.294,200
314473.598,6877478.993,554.168,200
314473.598,6876478.993,524.523,200
314473.598,6875478.993,593.832,200
314473.598,6874478.993,791.657,200
314473.598,6873478.993,937.583,200
314473.598,6872478.993,792.917,200
314473.598,6871478.993,802.187,200
314473.598,6870478.993,897.574,200
314473.598,6869478.993,1032.993,200
314473.598,6868478.993,1118.807,200
314473.598,6867478.993,898.244,200
314473.598,6866478.993,845.803,200
314473.598,6865478.993,753.56,200
314473.598,6864478.993,836.894,200
314473.598,6863478.993,805.451,200
314473.598,6862478.993,888.87,200
314473.598,6861478.993,1016.549,200
314473.598,6860478.993,891.079,200
314473.598,6859478.993,915.723,200
314473.598,6858478.993,863.722,200
314473.598,6857478.993,774.063,200
314473.598,6856478.993,808.923,200
314473.598,6855478.993,746.251,200
314473.598,6854478.993,795.143,200
314473.598,6853478.993,901.646,200
314473.598,6852478.993,917.681,200
314473.598,6851478.993,866.407,200
314473.598,6850478.993,1008.855,200
314473.598,6849478.993,972.066,200
314473.598,6848478.993,930.965,200
314473.598,6847478.993,1018.261,200
314473.598,6846478.993,727.785,200
314473.598,6845478.993,612.151,200
315473.598,6881478.993,675.938,200
315473.598,6880478.993,611.041,200
315473.598,6879478.993,534.475,200
315473.598,6878478.993,522.136,200
315473.598,6877478.993,514.416,200
315473.598,6876478.993,501.467,200
315473.598,6875478.993,497.392,200
315473.598,6874478.993,594.547,200
315473.598,6873478.993,773.841,200
315473.598,6872478.993,793.608,200
315473.598,6871478.993,1035.574,200
315473.598,6870478.993,1141.811,200
315473.598,6869478.993,1083.151,200
315473.598,6868478.993,743.469,200
315473.598,6867478.993,793.471,200
315473.598,6866478.993,785.493,200
315473.598,6865478.993,680.261,200
315473.598,6864478.993,679.541,200
315473.598,6863478.993,794.083,200
315473.598,6862478.993,843.659,200
315473.598,6861478.993,778.502,200
315473.598,6860478.993,795.562,200
315473.598,6859478.993,1068.905,200
315473.598,6858478.993,1051.829,200
315473.598,6857478.993,968.395,200
315473.598,6856478.993,948.119,200
315473.598,6855478.993,730.358,200
315473.598,6854478.993,763.847,200
315473.598,6853478.993,814.601,200
315473.598,6852478.993,826.13,200
315473.598,6851478.993,953.651,200
315473.598,6850478.993,1155.044,200
315473.598,6849478.993,1272.052,200
315473.598,6848478.993,1056.277,200
315473.598,6847478.993,886.118,200
315473.598,6846478.993,667.607,200
315473.598,6845478.993,564.499,200
316473.598,6881478.993,497.245,200
316473.598,6880478.993,495.352,200
316473.598,6879478.993,497.49,200
316473.598,6878478.993,502.729,200
316473.598,6877478.993,500.096,200
316473.598,6876478.993,497.132,200
316473.598,6875478.993,497.933,200
316473.598,6874478.993,514.854,200
316473.598,6873478.993,583.168,200
316473.598,6872478.993,878.534,200
316473.598,6871478.993,837.835,200
316473.598,6870478.993,878.058,200
316473.598,6869478.993,811.291,200
316473.598,6868478.993,763.284,200
316473.598,6867478.993,671.31,200
316473.598,6866478.993,725.103,200
316473.598,6865478.993,679.108,200
316473.598,6864478.993,738.161,200
316473.598,6863478.993,691.086,200
316473.598,6862478.993,711.875,200
316473.598,6861478.993,777.624,200
316473.598,6860478.993,934.987,200
316473.598,6859478.993,1161.018,200
316473.598,6858478.993,994.303,200
316473.598,6857478.993,885.423,200
316473.598,6856478.993,868.483,200
316473.598,6855478.993,762.139,200
316473.598,6854478.993,858.877,200
316473.598,6853478.993,824.946,200
316473.598,6852478.993,852.271,200
316473.598,6851478.993,937.017,200
316473.598,6850478.993,951.408,200
316473.598,6849478.993,942.817,200
316473.598,6848478.993,808.492,200
316473.598,6847478.993,702.728,200
316473.598,6846478.993,626.371,200
316473.598,6845478.993,572.293,200
317473.598,6881478.993,488.555,200
317473.598,6880478.993,493.958,200
317473.598,6879478.993,497,200
317473.598,6878478.993,498.25,200
317473.598,6877478.993,498.355,200
317473.598,6876478.993,497.24,200
317473.598,6875478.993,506.041,200
317473.598,6874478.993,604.366,200
317473.598,6873478.993,521.134,200
317473.598,6872478.993,588.576,200
317473.598,6871478.993,647.671,200
317473.598,6870478.993,700.589,200
317473.598,6869478.993,700.197,200
317473.598,6868478.993,625.911,200
317473.598,6867478.993,621.419,200
317473.598,6866478.993,627.494,200
317473.598,6865478.993,651.37,200
317473.598,6864478.993,668.818,200
317473.598,6863478.993,779.17,200
317473.598,6862478.993,776.242,200
317473.598,6861478.993,884.419,200
317473.598,6860478.993,923.52,200
317473.598,6859478.993,867.944,200
317473.598,6858478.993,1025.471,200
317473.598,6857478.993,905.138,200
317473.598,6856478.993,823.949,200
317473.598,6855478.993,806.873,200
317473.598,6854478.993,810.834,200
317473.598,6853478.993,806.51,200
317473.598,6852478.993,851.783,200
317473.598,6851478.993,972.45,200
317473.598,6850478.993,1072.655,200
317473.598,6849478.993,1288.766,200
317473.598,6848478.993,1016.399,200
317473.598,6847478.993,913.903,200
317473.598,6846478.993,767.855,200
317473.598,6845478.993,667.55,200
318473.598,6881478.993,493.47,200
318473.598,6880478.993,496.858,200
318473.598,6879478.993,498.8,200
318473.598,6878478.993,501.229,200
318473.598,6877478.993,503.033,200
318473.598,6876478.993,501.289,200
318473.598,6875478.993,559.014,200
318473.598,6874478.993,709.5,200
318473.598,6873478.993,561.022,200
318473.598,6872478.993,560.978,200
318473.598,6871478.993,624.856,200
318473.598,6870478.993,604.499,200
318473.598,6869478.993,648.095,200
318473.598,6868478.993,639.756,200
318473.598,6867478.993,762.211,200
318473.598,6866478.993,829.437,200
318473.598,6865478.993,739.767,200
318473.598,6864478.993,684.547,200
318473.598,6863478.993,795.153,200
318473.598,6862478.993,863.671,200
318473.598,6861478.993,851.301,200
318473.598,6860478.993,822.129,200
318473.598,6859478.993,893.849,200
318473.598,6858478.993,911.724,200
318473.598,6857478.993,821.038,200
318473.598,6856478.993,829.137,200
318473.598,6855478.993,836.96,200
318473.598,6854478.993,840.596,200
318473.598,6853478.993,865.37,200
318473.598,6852478.993,954.642,200
318473.598,6851478.993,1204.415,200
318473.598,6850478.993,1176.388,200
318473.598,6849478.993,994.381,200
318473.598,6848478.993,857.867,200
318473.598,6847478.993,757.313,200
318473.598,6846478.993,642.127,200
318473.598,6845478.993,591.956,200
319473.598,6881478.993,495.35,200
319473.598,6880478.993,499.38,200
319473.598,6879478.993,502.002,200
319473.598,6878478.993,505.564,200
319473.598,6877478.993,507.987,200
319473.598,6876478.993,526.146,200
319473.598,6875478.993,659.345,200
319473.598,6874478.993,707.492,200
319473.598,6873478.993,708.194,200
319473.598,6872478.993,630.854,200
319473.598,6871478.993,588.901,200
319473.598,6870478.993,576.009,200
319473.598,6869478.993,596.357,200
319473.598,6868478.993,624.892,200
319473.598,6867478.993,680.798,200
319473.598,6866478.993,712.375,200
319473.598,6865478.993,699.966,200
319473.598,6864478.993,713.276,200
319473.598,6863478.993,735.866,200
319473.598,6862478.993,789.205,200
319473.598,6861478.993,926.015,200
319473.598,6860478.993,873.355,200
319473.598,6859478.993,910.182,200
319473.598,6858478.993,1036.684,200
319473.598,6857478.993,926.478,200
319473.598,6856478.993,929.546,200
319473.598,6855478.993,954.736,200
319473.598,6854478.993,940.272,200
319473.598,6853478.993,1063.102,200
319473.598,6852478.993,944.371,200
319473.598,6851478.993,976.279,200
319473.598,6850478.993,923.944,200
319473.598,6849478.993,783.972,200
319473.598,6848478.993,713.707,200
319473.598,6847478.993,650.214,200
319473.598,6846478.993,614.338,200
319473.598,6845478.993,592.987,200
320473.598,6881478.993,496.855,200
320473.598,6880478.993,500.984,200
320473.598,6879478.993,504.448,200
320473.598,6878478.993,508.721,200
320473.598,6877478.993,513.116,200
320473.598,6876478.993,558.751,200
320473.598,6875478.993,529.057,200
320473.598,6874478.993,538.702,200
320473.598,6873478.993,555.127,200
320473.598,6872478.993,553.154,200
320473.598,6871478.993,560.555,200
320473.598,6870478.993,570.349,200
320473.598,6869478.993,622.184,200
320473.598,6868478.993,668.872,200
320473.598,6867478.993,643.325,200
320473.598,6866478.993,676.619,200
320473.598,6865478.993,768.385,200
320473.598,6864478.993,758.433,200
320473.598,6863478.993,768.5,200
320473.598,6862478.993,803.332,200
320473.598,6861478.993,905.173,200
320473.598,6860478.993,890.585,200
320473.598,6859478.993,874.893,200
320473.598,6858478.993,926.718,200
320473.598,6857478.993,944.797,200
320473.598,6856478.993,927.896,200
320473.598,6855478.993,907.299,200
320473.598,6854478.993,917.678,200
320473.598,6853478.993,931.251,200
320473.598,6852478.993,940.362,200
320473.598,6851478.993,883.945,200
320473.598,6850478.993,796.675,200
320473.598,6849478.993,767.029,200
320473.598,6848478.993,667.254,200
320473.598,6847478.993,634.666,200
320473.598,6846478.993,611.831,200
320473.598,6845478.993,592.616,200
321473.598,6881478.993,497.928,200
321473.598,6880478.993,503.284,200
321473.598,6879478.993,510.02,200
321473.598,6878478.993,511.882,200
321473.598,6877478.993,517.231,200
321473.598,6876478.993,520.416,200
321473.598,6875478.993,524.662,200
321473.598,6874478.993,529.85,200
321473.598,6873478.993,538.813,200
321473.598,6872478.993,545.618,200
321473.598,6871478.993,568.146,200
321473.598,6870478.993,594.747,200
321473.598,6869478.993,608.907,200
321473.598,6868478.993,673.67,200
321473.598,6867478.993,726.448,200
321473.598,6866478.993,704.241,200
321473.598,6865478.993,778.05,200
321473.598,6864478.993,782.204,200
321473.598,6863478.993,800.441,200
321473.598,6862478.993,791.4,200
321473.598,6861478.993,807.619,200
321473.598,6860478.993,830.65,200
321473.598,6859478.993,892.946,200
321473.598,6858478.993,997.373,200
321473.598,6857478.993,1016.36,200
321473.598,6856478.993,878.677,200
321473.598,6855478.993,871.623,200
321473.598,6854478.993,877.923,200
321473.598,6853478.993,882.215,200
321473.598,6852478.993,834.946,200
321473.598,6851478.993,796.957,200
321473.598,6850478.993,755.384,200
321473.598,6849478.993,728.181,200
321473.598,6848478.993,674.646,200
321473.598,6847478.993,644.978,200
321473.598,6846478.993,624.555,200
321473.598,6845478.993,604.861,200
322473.598,6881478.993,500.596,200
322473.598,6880478.993,506.261,200
322473.598,6879478.993,511.386,200
322473.598,6878478.993,517.259,200
322473.598,6877478.993,522.18,200
322473.598,6876478.993,526.913,200
322473.598,6875478.993,530.05,200
322473.598,6874478.993,533.337,200
322473.598,6873478.993,536.495,200
322473.598,6872478.993,544.897,200
322473.598,6871478.993,553.956,200
322473.598,6870478.993,566.311,200
322473.598,6869478.993,681.413,200
322473.598,6868478.993,577.766,200
322473.598,6867478.993,769.81,200
322473.598,6866478.993,828.663,200
322473.598,6865478.993,948.35,200
322473.598,6864478.993,824.351,200
322473.598,6863478.993,823.733,200
322473.598,6862478.993,817.214,200
322473.598,6861478.993,817.415,200
322473.598,6860478.993,865.151,200
322473.598,6859478.993,992.535,200
322473.598,6858478.993,910.271,200
322473.598,6857478.993,868.803,200
322473.598,6856478.993,844.163,200
322473.598,6855478.993,849.04,200
322473.598,6854478.993,852.113,200
322473.598,6853478.993,878.876,200
322473.598,6852478.993,1007.789,200
322473.598,6851478.993,944.429,200
322473.598,6850478.993,783.9,200
322473.598,6849478.993,809.949,200
322473.598,6848478.993,767.24,200
322473.598,6847478.993,680.192,200
322473.598,6846478.993,659.915,200
322473.598,6845478.993,655.086,200
323473.598,6881478.993,505.286,200
323473.598,6880478.993,510.519,200
323473.598,6879478.993,515.533,200
323473.598,6878478.993,521.098,200
323473.598,6877478.993,527.323,200
323473.598,6876478.993,533.434,200
323473.598,6875478.993,537.941,200
323473.598,6874478.993,539.79,200
323473.598,6873478.993,544.334,200
323473.598,6872478.993,553.21,200
323473.598,6871478.993,561.177,200
323473.598,6870478.993,598.508,200
323473.598,6869478.993,746.974,200
323473.598,6868478.993,656.038,200
323473.598,6867478.993,913.989,200
323473.598,6866478.993,851.236,200
323473.598,6865478.993,839.276,200
323473.598,6864478.993,827.594,200
323473.598,6863478.993,784.069,200
323473.598,6862478.993,797.176,200
323473.598,6861478.993,821.125,200
323473.598,6860478.993,824.995,200
323473.598,6859478.993,838.443,200
323473.598,6858478.993,839.901,200
323473.598,6857478.993,831.048,200
323473.598,6856478.993,827.637,200
323473.598,6855478.993,840.545,200
323473.598,6854478.993,826.778,200
323473.598,6853478.993,834.758,200
323473.598,6852478.993,857.958,200
323473.598,6851478.993,937.911,200
323473.598,6850478.993,879.302,200
323473.598,6849478.993,968.25,200
323473.598,6848478.993,781.233,200
323473.598,6847478.993,740.978,200
323473.598,6846478.993,766.546,200
323473.598,6845478.993,896.457,200
324473.598,6881478.993,511.547,200
324473.598,6880478.993,516.562,200
324473.598,6879478.993,523.109,200
324473.598,6878478.993,529.466,200
324473.598,6877478.993,532.527,200
324473.598,6876478.993,539.736,200
324473.598,6875478.993,545.458,200
324473.598,6874478.993,547.568,200
324473.598,6873478.993,549.363,200
324473.598,6872478.993,560.484,200
324473.598,6871478.993,572.388,200
324473.598,6870478.993,594.928,200
324473.598,6869478.993,629.963,200
324473.598,6868478.993,720.577,200
324473.598,6867478.993,715.705,200
324473.598,6866478.993,694.567,200
324473.598,6865478.993,745.866,200
324473.598,6864478.993,790.286,200
324473.598,6863478.993,773.721,200
324473.598,6862478.993,777.029,200
324473.598,6861478.993,793.687,200
324473.598,6860478.993,793.509,200
324473.598,6859478.993,816.14,200
324473.598,6858478.993,804.2,200
324473.598,6857478.993,808.902,200
324473.598,6856478.993,806.523,200
324473.598,6855478.993,811.079,200
324473.598,6854478.993,811.608,200
324473.598,6853478.993,823.662,200
324473.598,6852478.993,837.246,200
324473.598,6851478.993,866.525,200
324473.598,6850478.993,903.893,200
324473.598,6849478.993,930.639,200
324473.598,6848478.993,934.643,200
324473.598,6847478.993,974.22,200
324473.598,6846478.993,946.142,200
324473.598,6845478.993,1127.454,200
325473.598,6881478.993,515.92,200
325473.598,6880478.993,523.517,200
325473.598,6879478.993,530.99,200
325473.598,6878478.993,536.911,200
325473.598,6877478.993,540.376,200
325473.598,6876478.993,543.15,200
325473.598,6875478.993,552.848,200
325473.598,6874478.993,555.048,200
325473.598,6873478.993,554.133,200
325473.598,6872478.993,561.696,200
325473.598,6871478.993,657.8,200
325473.598,6870478.993,590.325,200
325473.598,6869478.993,606.035,200
325473.598,6868478.993,648.609,200
325473.598,6867478.993,643.145,200
325473.598,6866478.993,676.622,200
325473.598,6865478.993,714.265,200
325473.598,6864478.993,775.738,200
325473.598,6863478.993,770.012,200
325473.598,6862478.993,764.734,200
325473.598,6861478.993,774.689,200
325473.598,6860478.993,779.149,200
325473.598,6859478.993,791.655,200
325473.598,6858478.993,787.525,200
325473.598,6857478.993,794.286,200
325473.598,6856478.993,794.518,200
325473.598,6855478.993,798.497,200
325473.598,6854478.993,806.964,200
325473.598,6853478.993,819.164,200
325473.598,6852478.993,834.081,200
325473.598,6851478.993,873.272,200
325473.598,6850478.993,959.698,200
325473.598,6849478.993,1068.598,200
325473.598,6848478.993,1116.206,200
325473.598,6847478.993,1116.452,200
325473.598,6846478.993,978.843,200
325473.598,6845478.993,949.686,200
326473.598,6881478.993,521.201,200
326473.598,6880478.993,529.271,200
326473.598,6879478.993,536.831,200
326473.598,6878478.993,545.498,200
326473.598,6877478.993,552.34,200
326473.598,6876478.993,548.667,200
326473.598,6875478.993,553.621,200
326473.598,6874478.993,563.448,200
326473.598,6873478.993,561.086,200
326473.598,6872478.993,575.743,200
326473.598,6871478.993,589.453,200
326473.598,6870478.993,595.204,200
326473.598,6869478.993,629.862,200
326473.598,6868478.993,682.258,200
326473.598,6867478.993,650.299,200
326473.598,6866478.993,681.864,200
326473.598,6865478.993,691.516,200
326473.598,6864478.993,737.36,200
326473.598,6863478.993,762.63,200
326473.598,6862478.993,758.049,200
326473.598,6861478.993,763.238,200
326473.598,6860478.993,768.867,200
326473.598,6859478.993,774.623,200
326473.598,6858478.993,781.689,200
326473.598,6857478.993,786.634,200
326473.598,6856478.993,793.048,200
326473.598,6855478.993,799.182,200
326473.598,6854478.993,805.885,200
326473.598,6853478.993,822.937,200
326473.598,6852478.993,843.075,200
326473.598,6851478.993,865.067,200
326473.598,6850478.993,940.735,200
326473.598,6849478.993,971.778,200
326473.598,6848478.993,1061.537,200
326473.598,6847478.993,1026.531,200
326473.598,6846478.993,934.795,200
326473.598,6845478.993,1030.521,200
327473.598,6881478.993,523.69,200
327473.598,6880478.993,534.182,200
327473.598,6879478.993,543.695,200
327473.598,6878478.993,552.884,200
327473.598,6877478.993,559.62,200
327473.598,6876478.993,581.616,200
327473.598,6875478.993,594.667,200
327473.598,6874478.993,571.836,200
327473.598,6873478.993,576.494,200
327473.598,6872478.993,597.064,200
327473.598,6871478.993,597.954,200
327473.598,6870478.993,621.589,200
327473.598,6869478.993,619.405,200
327473.598,6868478.993,645.045,200
327473.598,6867478.993,726.164,200
327473.598,6866478.993,739.46,200
327473.598,6865478.993,700.793,200
327473.598,6864478.993,736.14,200
327473.598,6863478.993,755.728,200
327473.598,6862478.993,753.71,200
327473.598,6861478.993,758.74,200
327473.598,6860478.993,767.83,200
327473.598,6859478.993,779.81,200
327473.598,6858478.993,787.288,200
327473.598,6857478.993,794.97,200
327473.598,6856478.993,799.725,200
327473.598,6855478.993,802.838,200
327473.598,6854478.993,807.697,200
327473.598,6853478.993,823.027,200
327473.598,6852478.993,851.133,200
327473.598,6851478.993,932.287,200
327473.598,6850478.993,981.035,200
327473.598,6849478.993,944.997,200
327473.598,6848478.993,923.659,200
327473.598,6847478.993,982.874,200
327473.598,6846478.993,906.264,200
327473.598,6845478.993,814.022,200
328473.598,6881478.993,526.682,200
328473.598,6880478.993,534.788,200
328473.598,6879478.993,547.09,200
328473.598,6878478.993,556.418,200
328473.598,6877478.993,564.615,200
328473.598,6876478.993,585.242,200
328473.598,6875478.993,578.272,200
328473.598,6874478.993,579.71,200
328473.598,6873478.993,599.816,200
328473.598,6872478.993,600.345,200
328473.598,6871478.993,615.882,200
328473.598,6870478.993,619.582,200
328473.598,6869478.993,639.159,200
328473.598,6868478.993,667.086,200
328473.598,6867478.993,813.674,200
328473.598,6866478.993,767.135,200
328473.598,6865478.993,726.26,200
328473.598,6864478.993,754.51,200
328473.598,6863478.993,773.493,200
328473.598,6862478.993,747.648,200
328473.598,6861478.993,754.747,200
328473.598,6860478.993,769.604,200
328473.598,6859478.993,784.901,200
328473.598,6858478.993,794.768,200
328473.598,6857478.993,800.464,200
328473.598,6856478.993,807.605,200
328473.598,6855478.993,809.343,200
328473.598,6854478.993,814.755,200
328473.598,6853478.993,825.518,200
328473.598,6852478.993,872.26,200
328473.598,6851478.993,936.936,200
328473.598,6850478.993,1075.179,200
328473.598,6849478.993,924.272,200
328473.598,6848478.993,851.392,200
328473.598,6847478.993,820.352,200
328473.598,6846478.993,786.435,200
328473.598,6845478.993,749.4,200
329473.598,6881478.993,542.134,200
329473.598,6880478.993,543.151,200
329473.598,6879478.993,550.748,200
329473.598,6878478.993,562.404,200
329473.598,6877478.993,572.379,200
329473.598,6876478.993,580.229,200
329473.598,6875478.993,587.962,200
329473.598,6874478.993,588.92,200
329473.598,6873478.993,588.306,200
329473.598,6872478.993,626.548,200
329473.598,6871478.993,628.39,200
329473.598,6870478.993,646.104,200
329473.598,6869478.993,676.904,200
329473.598,6868478.993,669.201,200
329473.598,6867478.993,728.784,200
329473.598,6866478.993,892.553,200
329473.598,6865478.993,771.392,200
329473.598,6864478.993,743.735,200
329473.598,6863478.993,765.628,200
329473.598,6862478.993,749.189,200
329473.598,6861478.993,761.695,200
329473.598,6860478.993,775.443,200
329473.598,6859478.993,793.936,200
329473.598,6858478.993,811.204,200
329473.598,6857478.993,814.923,200
329473.598,6856478.993,819.594,200
329473.598,6855478.993,825.42,200
329473.598,6854478.993,826.404,200
329473.598,6853478.993,825.381,200
329473.598,6852478.993,859.61,200
329473.598,6851478.993,913.683,200
329473.598,6850478.993,967.683,200
329473.598,6849478.993,849.644,200
329473.598,6848478.993,793.211,200
329473.598,6847478.993,768.835,200
329473.598,6846478.993,743.133,200
329473.598,6845478.993,736.251,200
330473.598,6881478.993,557.034,200
330473.598,6880478.993,547.471,200
330473.598,6879478.993,562.264,200
330473.598,6878478.993,573.88,200
330473.598,6877478.993,580.955,200
330473.598,6876478.993,590.292,200
330473.598,6875478.993,597.951,200
330473.598,6874478.993,596.555,200
330473.598,6873478.993,607.03,200
330473.598,6872478.993,622.805,200
330473.598,6871478.993,657.753,200
330473.598,6870478.993,657.322,200
330473.598,6869478.993,696.328,200
330473.598,6868478.993,700.05,200
330473.598,6867478.993,730.644,200
330473.598,6866478.993,768.656,200
330473.598,6865478.993,748.557,200
330473.598,6864478.993,724.726,200
330473.598,6863478.993,737.626,200
330473.598,6862478.993,752.153,200
330473.598,6861478.993,767.404,200
330473.598,6860478.993,780.08,200
330473.598,6859478.993,804.493,200
330473.598,6858478.993,816.494,200
330473.598,6857478.993,831.009,200
330473.598,6856478.993,837.714,200
330473.598,6855478.993,843.831,200
330473.598,6854478.993,841.391,200
330473.598,6853478.993,840.235,200
330473.598,6852478.993,837.578,200
330473.598,6851478.993,872.052,200
330473.598,6850478.993,876.125,200
330473.598,6849478.993,800.994,200
330473.598,6848478.993,790.701,200
330473.598,6847478.993,777.003,200
330473.598,6846478.993,767.822,200
330473.598,6845478.993,765.904,200
331473.598,6881478.993,565.639,200
331473.598,6880478.993,567.015,200
331473.598,6879478.993,558.964,200
331473.598,6878478.993,581.842,200
331473.598,6877478.993,591.968,200
331473.598,6876478.993,600.977,200
331473.598,6875478.993,605.345,200
331473.598,6874478.993,606.791,200
331473.598,6873478.993,609.197,200
331473.598,6872478.993,647.496,200
331473.598,6871478.993,675.181,200
331473.598,6870478.993,661.813,200
331473.598,6869478.993,665.436,200
331473.598,6868478.993,684.789,200
331473.598,6867478.993,698.329,200
331473.598,6866478.993,723.65,200
331473.598,6865478.993,733.716,200
331473.598,6864478.993,722.974,200
331473.598,6863478.993,738.448,200
331473.598,6862478.993,756.506,200
331473.598,6861478.993,772.947,200
331473.598,6860478.993,789.595,200
331473.598,6859478.993,803.082,200
331473.598,6858478.993,816.884,200
331473.598,6857478.993,843.344,200
331473.598,6856478.993,853.926,200
331473.598,6855478.993,861.723,200
331473.598,6854478.993,861.754,200
331473.598,6853478.993,851.561,200
331473.598,6852478.993,856.624,200
331473.598,6851478.993,845.732,200
331473.598,6850478.993,836.914,200
331473.598,6849478.993,825.754,200
