id,left,top,right,bottom,X,Y,Z
"944",319473.598285385,6864478.9928241,320473.598285385,6865478.9928241,319473.598,6864478.993,513.276
"945",319473.598285385,6863478.9928241,320473.598285385,6864478.9928241,319473.598,6863478.993,535.866
"946",319473.598285385,6862478.9928241,320473.598285385,6863478.9928241,319473.598,6862478.993,589.205
"947",319473.598285385,6861478.9928241,320473.598285385,6862478.9928241,319473.598,6861478.993,726.015
"948",319473.598285385,6860478.9928241,320473.598285385,6861478.9928241,319473.598,6860478.993,673.355
"949",319473.598285385,6859478.9928241,320473.598285385,6860478.9928241,319473.598,6859478.993,710.182
"950",319473.598285385,6858478.9928241,320473.598285385,6859478.9928241,319473.598,6858478.993,836.684
"951",319473.598285385,6857478.9928241,320473.598285385,6858478.9928241,319473.598,6857478.993,726.478
"952",319473.598285385,6856478.9928241,320473.598285385,6857478.9928241,319473.598,6856478.993,729.546
"953",319473.598285385,6855478.9928241,320473.598285385,6856478.9928241,319473.598,6855478.993,754.736
"954",319473.598285385,6854478.9928241,320473.598285385,6855478.9928241,319473.598,6854478.993,740.272
"955",319473.598285385,6853478.9928241,320473.598285385,6854478.9928241,319473.598,6853478.993,863.102
"956",319473.598285385,6852478.9928241,320473.598285385,6853478.9928241,319473.598,6852478.993,744.371
"957",319473.598285385,6851478.9928241,320473.598285385,6852478.9928241,319473.598,6851478.993,776.279
"958",319473.598285385,6850478.9928241,320473.598285385,6851478.9928241,319473.598,6850478.993,723.944
"959",319473.598285385,6849478.9928241,320473.598285385,6850478.9928241,319473.598,6849478.993,583.972
"960",319473.598285385,6848478.9928241,320473.598285385,6849478.9928241,319473.598,6848478.993,513.707
"961",319473.598285385,6847478.9928241,320473.598285385,6848478.9928241,319473.598,6847478.993,450.214
"962",319473.598285385,6846478.9928241,320473.598285385,6847478.9928241,319473.598,6846478.993,414.338
"963",319473.598285385,6845478.9928241,320473.598285385,6846478.9928241,319473.598,6845478.993,392.987
"969",320473.598285385,6881478.9928241,321473.598285385,6882478.9928241,320473.598,6881478.993,296.855
"970",320473.598285385,6880478.9928241,321473.598285385,6881478.9928241,320473.598,6880478.993,300.984
"971",320473.598285385,6879478.9928241,321473.598285385,6880478.9928241,320473.598,6879478.993,304.448
"972",320473.598285385,6878478.9928241,321473.598285385,6879478.9928241,320473.598,6878478.993,308.721
"973",320473.598285385,6877478.9928241,321473.598285385,6878478.9928241,320473.598,6877478.993,313.116
"974",320473.598285385,6876478.9928241,321473.598285385,6877478.9928241,320473.598,6876478.993,358.751
"975",320473.598285385,6875478.9928241,321473.598285385,6876478.9928241,320473.598,6875478.993,329.057
"976",320473.598285385,6874478.9928241,321473.598285385,6875478.9928241,320473.598,6874478.993,338.702
"977",320473.598285385,6873478.9928241,321473.598285385,6874478.9928241,320473.598,6873478.993,355.127
"978",320473.598285385,6872478.9928241,321473.598285385,6873478.9928241,320473.598,6872478.993,353.154
"979",320473.598285385,6871478.9928241,321473.598285385,6872478.9928241,320473.598,6871478.993,360.555
"980",320473.598285385,6870478.9928241,321473.598285385,6871478.9928241,320473.598,6870478.993,370.349
"981",320473.598285385,6869478.9928241,321473.598285385,6870478.9928241,320473.598,6869478.993,422.184
"982",320473.598285385,6868478.9928241,321473.598285385,6869478.9928241,320473.598,6868478.993,468.872
"983",320473.598285385,6867478.9928241,321473.598285385,6868478.9928241,320473.598,6867478.993,443.325
"984",320473.598285385,6866478.9928241,321473.598285385,6867478.9928241,320473.598,6866478.993,476.619
"985",320473.598285385,6865478.9928241,321473.598285385,6866478.9928241,320473.598,6865478.993,568.385
"986",320473.598285385,6864478.9928241,321473.598285385,6865478.9928241,320473.598,6864478.993,558.433
"987",320473.598285385,6863478.9928241,321473.598285385,6864478.9928241,320473.598,6863478.993,568.500
"988",320473.598285385,6862478.9928241,321473.598285385,6863478.9928241,320473.598,6862478.993,603.332
"989",320473.598285385,6861478.9928241,321473.598285385,6862478.9928241,320473.598,6861478.993,705.173
"990",320473.598285385,6860478.9928241,321473.598285385,6861478.9928241,320473.598,6860478.993,690.585
"991",320473.598285385,6859478.9928241,321473.598285385,6860478.9928241,320473.598,6859478.993,674.893
"992",320473.598285385,6858478.9928241,321473.598285385,6859478.9928241,320473.598,6858478.993,726.718
"993",320473.598285385,6857478.9928241,321473.598285385,6858478.9928241,320473.598,6857478.993,744.797
"994",320473.598285385,6856478.9928241,321473.598285385,6857478.9928241,320473.598,6856478.993,727.896
"995",320473.598285385,6855478.9928241,321473.598285385,6856478.9928241,320473.598,6855478.993,707.299
"996",320473.598285385,6854478.9928241,321473.598285385,6855478.9928241,320473.598,6854478.993,717.678
"997",320473.598285385,6853478.9928241,321473.598285385,6854478.9928241,320473.598,6853478.993,731.251
"998",320473.598285385,6852478.9928241,321473.598285385,6853478.9928241,320473.598,6852478.993,740.362
"999",320473.598285385,6851478.9928241,321473.598285385,6852478.9928241,320473.598,6851478.993,683.945
"1000",320473.598285385,6850478.9928241,321473.598285385,6851478.9928241,320473.598,6850478.993,596.675
"1001",320473.598285385,6849478.9928241,321473.598285385,6850478.9928241,320473.598,6849478.993,567.029
"1002",320473.598285385,6848478.9928241,321473.598285385,6849478.9928241,320473.598,6848478.993,467.254
"1003",320473.598285385,6847478.9928241,321473.598285385,6848478.9928241,320473.598,6847478.993,434.666
"1004",320473.598285385,6846478.9928241,321473.598285385,6847478.9928241,320473.598,6846478.993,411.831
"1005",320473.598285385,6845478.9928241,321473.598285385,6846478.9928241,320473.598,6845478.993,392.616
"1011",321473.598285385,6881478.9928241,322473.598285385,6882478.9928241,321473.598,6881478.993,297.928
"1012",321473.598285385,6880478.9928241,322473.598285385,6881478.9928241,321473.598,6880478.993,303.284
"1013",321473.598285385,6879478.9928241,322473.598285385,6880478.9928241,321473.598,6879478.993,310.020
"1014",321473.598285385,6878478.9928241,322473.598285385,6879478.9928241,321473.598,6878478.993,311.882
"1015",321473.598285385,6877478.9928241,322473.598285385,6878478.9928241,321473.598,6877478.993,317.231
"1016",321473.598285385,6876478.9928241,322473.598285385,6877478.9928241,321473.598,6876478.993,320.416
"1017",321473.598285385,6875478.9928241,322473.598285385,6876478.9928241,321473.598,6875478.993,324.662
"1018",321473.598285385,6874478.9928241,322473.598285385,6875478.9928241,321473.598,6874478.993,329.850
"1019",321473.598285385,6873478.9928241,322473.598285385,6874478.9928241,321473.598,6873478.993,338.813
"1020",321473.598285385,6872478.9928241,322473.598285385,6873478.9928241,321473.598,6872478.993,345.618
"1021",321473.598285385,6871478.9928241,322473.598285385,6872478.9928241,321473.598,6871478.993,368.146
"1022",321473.598285385,6870478.9928241,322473.598285385,6871478.9928241,321473.598,6870478.993,394.747
"1023",321473.598285385,6869478.9928241,322473.598285385,6870478.9928241,321473.598,6869478.993,408.907
"1024",321473.598285385,6868478.9928241,322473.598285385,6869478.9928241,321473.598,6868478.993,473.670
"1025",321473.598285385,6867478.9928241,322473.598285385,6868478.9928241,321473.598,6867478.993,526.448
"1026",321473.598285385,6866478.9928241,322473.598285385,6867478.9928241,321473.598,6866478.993,504.241
"1027",321473.598285385,6865478.9928241,322473.598285385,6866478.9928241,321473.598,6865478.993,578.050
"1028",321473.598285385,6864478.9928241,322473.598285385,6865478.9928241,321473.598,6864478.993,582.204
"1029",321473.598285385,6863478.9928241,322473.598285385,6864478.9928241,321473.598,6863478.993,600.441
"1030",321473.598285385,6862478.9928241,322473.598285385,6863478.9928241,321473.598,6862478.993,591.400
"1031",321473.598285385,6861478.9928241,322473.598285385,6862478.9928241,321473.598,6861478.993,607.619
"1032",321473.598285385,6860478.9928241,322473.598285385,6861478.9928241,321473.598,6860478.993,630.650
"1033",321473.598285385,6859478.9928241,322473.598285385,6860478.9928241,321473.598,6859478.993,692.946
"1034",321473.598285385,6858478.9928241,322473.598285385,6859478.9928241,321473.598,6858478.993,797.373
"1035",321473.598285385,6857478.9928241,322473.598285385,6858478.9928241,321473.598,6857478.993,816.360
"1036",321473.598285385,6856478.9928241,322473.598285385,6857478.9928241,321473.598,6856478.993,678.677
"1037",321473.598285385,6855478.9928241,322473.598285385,6856478.9928241,321473.598,6855478.993,671.623
"1038",321473.598285385,6854478.9928241,322473.598285385,6855478.9928241,321473.598,6854478.993,677.923
"1039",321473.598285385,6853478.9928241,322473.598285385,6854478.9928241,321473.598,6853478.993,682.215
"1040",321473.598285385,6852478.9928241,322473.598285385,6853478.9928241,321473.598,6852478.993,634.946
"1041",321473.598285385,6851478.9928241,322473.598285385,6852478.9928241,321473.598,6851478.993,596.957
"1042",321473.598285385,6850478.9928241,322473.598285385,6851478.9928241,321473.598,6850478.993,555.384
"1043",321473.598285385,6849478.9928241,322473.598285385,6850478.9928241,321473.598,6849478.993,528.181
"1044",321473.598285385,6848478.9928241,322473.598285385,6849478.9928241,321473.598,6848478.993,474.646
"1045",321473.598285385,6847478.9928241,322473.598285385,6848478.9928241,321473.598,6847478.993,444.978
"1046",321473.598285385,6846478.9928241,322473.598285385,6847478.9928241,321473.598,6846478.993,424.555
"1047",321473.598285385,6845478.9928241,322473.598285385,6846478.9928241,321473.598,6845478.993,404.861
"1053",322473.598285385,6881478.9928241,323473.598285385,6882478.9928241,322473.598,6881478.993,300.596
"1054",322473.598285385,6880478.9928241,323473.598285385,6881478.9928241,322473.598,6880478.993,306.261
"1055",322473.598285385,6879478.9928241,323473.598285385,6880478.9928241,322473.598,6879478.993,311.386
"1056",322473.598285385,6878478.9928241,323473.598285385,6879478.9928241,322473.598,6878478.993,317.259
"1057",322473.598285385,6877478.9928241,323473.598285385,6878478.9928241,322473.598,6877478.993,322.180
"1058",322473.598285385,6876478.9928241,323473.598285385,6877478.9928241,322473.598,6876478.993,326.913
"1059",322473.598285385,6875478.9928241,323473.598285385,6876478.9928241,322473.598,6875478.993,330.050
"1060",322473.598285385,6874478.9928241,323473.598285385,6875478.9928241,322473.598,6874478.993,333.337
"1061",322473.598285385,6873478.9928241,323473.598285385,6874478.9928241,322473.598,6873478.993,336.495
"1062",322473.598285385,6872478.9928241,323473.598285385,6873478.9928241,322473.598,6872478.993,344.897
"1063",322473.598285385,6871478.9928241,323473.598285385,6872478.9928241,322473.598,6871478.993,353.956
"1064",322473.598285385,6870478.9928241,323473.598285385,6871478.9928241,322473.598,6870478.993,366.311
"1065",322473.598285385,6869478.9928241,323473.598285385,6870478.9928241,322473.598,6869478.993,481.413
"1066",322473.598285385,6868478.9928241,323473.598285385,6869478.9928241,322473.598,6868478.993,377.766
"1067",322473.598285385,6867478.9928241,323473.598285385,6868478.9928241,322473.598,6867478.993,569.810
"1068",322473.598285385,6866478.9928241,323473.598285385,6867478.9928241,322473.598,6866478.993,628.663
"1069",322473.598285385,6865478.9928241,323473.598285385,6866478.9928241,322473.598,6865478.993,748.350
"1070",322473.598285385,6864478.9928241,323473.598285385,6865478.9928241,322473.598,6864478.993,624.351
"1071",322473.598285385,6863478.9928241,323473.598285385,6864478.9928241,322473.598,6863478.993,623.733
"1072",322473.598285385,6862478.9928241,323473.598285385,6863478.9928241,322473.598,6862478.993,617.214
"1073",322473.598285385,6861478.9928241,323473.598285385,6862478.9928241,322473.598,6861478.993,617.415
"1074",322473.598285385,6860478.9928241,323473.598285385,6861478.9928241,322473.598,6860478.993,665.151
"1075",322473.598285385,6859478.9928241,323473.598285385,6860478.9928241,322473.598,6859478.993,792.535
"1076",322473.598285385,6858478.9928241,323473.598285385,6859478.9928241,322473.598,6858478.993,710.271
"1077",322473.598285385,6857478.9928241,323473.598285385,6858478.9928241,322473.598,6857478.993,668.803
"1078",322473.598285385,6856478.9928241,323473.598285385,6857478.9928241,322473.598,6856478.993,644.163
"1079",322473.598285385,6855478.9928241,323473.598285385,6856478.9928241,322473.598,6855478.993,649.040
"1080",322473.598285385,6854478.9928241,323473.598285385,6855478.9928241,322473.598,6854478.993,652.113
"1081",322473.598285385,6853478.9928241,323473.598285385,6854478.9928241,322473.598,6853478.993,678.876
"1082",322473.598285385,6852478.9928241,323473.598285385,6853478.9928241,322473.598,6852478.993,807.789
"1083",322473.598285385,6851478.9928241,323473.598285385,6852478.9928241,322473.598,6851478.993,744.429
"1084",322473.598285385,6850478.9928241,323473.598285385,6851478.9928241,322473.598,6850478.993,583.900
"1085",322473.598285385,6849478.9928241,323473.598285385,6850478.9928241,322473.598,6849478.993,609.949
"1086",322473.598285385,6848478.9928241,323473.598285385,6849478.9928241,322473.598,6848478.993,567.240
"1087",322473.598285385,6847478.9928241,323473.598285385,6848478.9928241,322473.598,6847478.993,480.192
"1088",322473.598285385,6846478.9928241,323473.598285385,6847478.9928241,322473.598,6846478.993,459.915
"1089",322473.598285385,6845478.9928241,323473.598285385,6846478.9928241,322473.598,6845478.993,455.086
"1095",323473.598285385,6881478.9928241,324473.598285385,6882478.9928241,323473.598,6881478.993,305.286
"1096",323473.598285385,6880478.9928241,324473.598285385,6881478.9928241,323473.598,6880478.993,310.519
"1097",323473.598285385,6879478.9928241,324473.598285385,6880478.9928241,323473.598,6879478.993,315.533
"1098",323473.598285385,6878478.9928241,324473.598285385,6879478.9928241,323473.598,6878478.993,321.098
"1099",323473.598285385,6877478.9928241,324473.598285385,6878478.9928241,323473.598,6877478.993,327.323
"1100",323473.598285385,6876478.9928241,324473.598285385,6877478.9928241,323473.598,6876478.993,333.434
"1101",323473.598285385,6875478.9928241,324473.598285385,6876478.9928241,323473.598,6875478.993,337.941
"1102",323473.598285385,6874478.9928241,324473.598285385,6875478.9928241,323473.598,6874478.993,339.790
"1103",323473.598285385,6873478.9928241,324473.598285385,6874478.9928241,323473.598,6873478.993,344.334
"1104",323473.598285385,6872478.9928241,324473.598285385,6873478.9928241,323473.598,6872478.993,353.210
